Match ID,Date,Stage,Team 1,Team 2,Acting Team,Jersey,Player,Action,Clock,Period,TimeRemain,Type,Made,Points
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt jump shot",P4 03:35:00,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , Offensive rebound",P4 03:32:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , 3pt jump shot",P4 03:30:00,4,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , Defensive rebound",P4 03:26:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Personal foul",P4 03:20:00,4,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Foul on",P4 03:20:00,4,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Free throw 1 of 2",P4 03:20:00,4,0.0,FT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Free throw 2 of 2  made",P4 03:20:00 69-65,4,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Assist",P4 03:20:00,4,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , 2pt driving layup",P4 03:11:00,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Defensive rebound",P4 03:08:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , 2pt lay up  made",P4 03:02:00 69-67,4,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,5,Sahil Kalyan,"5, Sahil Kalyan , Assist",P4 03:02:00,4,0.0,AST,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Turnover - travel",P4 02:43:00,4,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , 3pt jump shot",P4 02:22:00,4,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Defensive rebound",P4 02:19:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,23,Lokeshwaran .,"23, Lokeshwaran . , 3pt jump shot",P4 02:07:00,4,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Offensive rebound",P4 02:03:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , 2pt driving layup",P4 01:55:00,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Offensive rebound",P4 01:51:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , 2pt driving layup",P4 01:46:00,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Block",P4 01:46:00,4,0.0,BLK,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Defensive rebound",P4 01:42:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,14,Manik .,"14, Manik . , Turnover - travel",P4 01:40:00,4,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,,,Timeout - full,P4 01:40:00,4,0.0,TIMEOUT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,10,M. Arvind Kumar,"10, M. Arvind Kumar , Substitution out",P4 01:40:00,4,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,7,H. Muin Bek,"7, H. Muin Bek , Substitution in",P4 01:40:00,4,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , 2pt driving layup",P4 01:39:00,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , Block",P4 01:39:00,4,0.0,BLK,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Offensive rebound",P4 01:33:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,23,Lokeshwaran .,"23, Lokeshwaran . , 2pt pull up jump shot",P4 01:29:00,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,24,Arvinder Singh,"24, Arvinder Singh , Defensive rebound",P4 01:24:00,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Turnover - bad pass",P4 01:16:00,4,0.0,TOV,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,23,Lokeshwaran .,"23, Lokeshwaran . , Steal",P4 01:16:00,4,0.0,STL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Unsportsmanlike foul",P4 01:16:00,4,0.0,FOUL,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,23,Lokeshwaran .,"23, Lokeshwaran . , Foul on",P4 01:16:00,4,0.0,FOULON,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,8,Himanshu Sharma,"8, Himanshu Sharma , Substitution out",P4 01:16:00,4,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,10,Daniel Richards A,"10, Daniel Richards A , Substitution in",P4 01:16:00,4,0.0,SUB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,23,Lokeshwaran .,"23, Lokeshwaran . , Free throw 1 of 2",P4 01:16:00,4,0.0,FT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,23,Lokeshwaran .,"23, Lokeshwaran . , Free throw 2 of 2  made",P4 01:16:00 70-67,4,0.0,FT,True,1
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , 2pt driving layup  made",P4 00:53:80 72-67,4,0.0,2PT,True,2
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Indian Railways,15,Palpreet Singh,"15, Palpreet Singh , 2pt turn around jump shot",P4 00:31:80,4,0.0,2PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,13,P. Jeevanantham,"13, P. Jeevanantham , Block",P4 00:31:80,4,0.0,BLK,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Defensive rebound",P4 00:25:30,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,14,Baladhaneshwar Poiyamozhi,"14, Baladhaneshwar Poiyamozhi , 3pt jump shot",P4 00:07:10,4,0.0,3PT,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,Tamil Nadu,19,Pranav Prince,"19, Pranav Prince , Offensive rebound",P4 00:04:20,4,0.0,REB,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,None,,,Period end,72-67,4,0.0,Other,False,0
2391613,"Dec 10, 2023, 4:00 PM","73rd Senior National Championship, Ludhiana - Men",Tamil Nadu,Indian Railways,None,,,Game end,72-67,4,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,None,,,Game start,0-0,1,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,None,,,Period start,0-0,1,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,None,,,Possession arrow - start period,0-0,1,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , jump ball - won",P1 09:59:00,1,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , jump ball - lost",P1 09:59:00,1,0.0,Other,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,11,Nilesh Jakhal,"11, Nilesh Jakhal , 3pt jump shot",P1 09:54:00,1,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , Defensive rebound",P1 09:48:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 3pt jump shot  made",P1 09:39:00 0-3,1,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , 2pt turn around jump shot",P1 09:21:00,1,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Defensive rebound",P1 09:16:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Turnover - out of bounds",P1 09:07:00,1,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 3pt jump shot  made",P1 08:56:00 3-3,1,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , Assist",P1 08:56:00,1,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , 2pt lay up  made",P1 08:44:00 3-5,1,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Assist",P1 08:44:00,1,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 3pt jump shot  made",P1 08:25:00 6-5,1,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Assist",P1 08:25:00,1,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , 3pt jump shot",P1 08:13:00,1,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Defensive rebound",P1 08:10:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 2pt jump shot",P1 08:02:00,1,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , Offensive rebound",P1 08:01:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Personal foul",P1 08:01:00,1,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Foul on",P1 08:01:00,1,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Free throw 1 of 2  made",P1 08:01:00 7-5,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Free throw 2 of 2  made",P1 08:01:00 8-5,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Turnover - bad pass",P1 07:53:00,1,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Steal",P1 07:53:00,1,0.0,STL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,7,Ashish Trivedi,"7, Ashish Trivedi , 3pt jump shot",P1 07:47:00,1,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Defensive rebound",P1 07:44:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , Personal foul",P1 07:42:00,1,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Foul on",P1 07:42:00,1,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Free throw 1 of 2  made",P1 07:42:00 8-6,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Free throw 2 of 2  made",P1 07:42:00 8-7,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 3pt jump shot  made",P1 07:28:00 11-7,1,0.0,3PT,True,3
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,11,Nilesh Jakhal,"11, Nilesh Jakhal , Assist",P1 07:28:00,1,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Turnover - travel",P1 07:14:00,1,0.0,TOV,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 2pt driving layup  made",P1 07:03:00 13-7,1,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , 2pt turn around jump shot  made",P1 06:50:00 13-9,1,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Assist",P1 06:50:00,1,0.0,AST,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,11,Nilesh Jakhal,"11, Nilesh Jakhal , Personal foul",P1 06:50:00,1,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , Foul on",P1 06:50:00,1,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , Free throw 1 of 1  made",P1 06:50:00 13-10,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Personal foul",P1 06:43:00,1,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Foul on",P1 06:43:00,1,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Free throw 1 of 2",P1 06:43:00,1,0.0,FT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Free throw 2 of 2",P1 06:43:00,1,0.0,FT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,13,Harshwardhan Tomar,"13, Harshwardhan Tomar , Defensive rebound",P1 06:43:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , 2pt driving layup  made",P1 06:38:00 13-12,1,0.0,2PT,True,2
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,6,Mahaveer .,"6, Mahaveer . , 2pt driving layup",P1 06:24:00,1,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,,,Defensive rebound,P1 06:24:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,11,Nilesh Jakhal,"11, Nilesh Jakhal , Substitution out",P1 06:24:00,1,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , Substitution in",P1 06:24:00,1,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,7,Akash Bhasin,"7, Akash Bhasin , Substitution out",P1 06:24:00,1,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Substitution in",P1 06:24:00,1,0.0,SUB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,9,Lokendra Singh,"9, Lokendra Singh , Personal foul",P1 06:22:00,1,0.0,FOUL,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Foul on",P1 06:22:00,1,0.0,FOULON,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Free throw 1 of 2  made",P1 06:22:00 13-13,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , Free throw 2 of 2  made",P1 06:22:00 13-14,1,0.0,FT,True,1
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,14,Aditya Karan,"14, Aditya Karan , 3pt jump shot",P1 06:08:00,1,0.0,3PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,15,Deepak Choudhary,"15, Deepak Choudhary , Defensive rebound",P1 06:04:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,11,Rakesh Kumar Sharma,"11, Rakesh Kumar Sharma , 2pt lay up",P1 05:49:00,1,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,9,Harsh Singh,"9, Harsh Singh , Offensive rebound",P1 05:45:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Madhya Pradesh,5,Brijesh Tiwari,"5, Brijesh Tiwari , 2pt lay up",P1 05:40:00,1,0.0,2PT,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,,,Defensive rebound,P1 05:39:00,1,0.0,REB,False,0
2388522,"Dec 3, 2023, 8:30 AM","73rd Senior National Championship, Ludhiana - Men",Rajasthan,Madhya Pradesh,Rajasthan,15,Piyush Meena,"15, Piyush Meena , 2pt turn around jump shot  made",P1 05:26:00 15-14,1,0.0,2PT,True,2
